Time (min),Intensity (mAU)
18.587894,0.483513
18.594563,0.488758
18.601231,0.495434
18.607897,0.505924
18.614565,0.520706
18.621231,0.540733
18.627899,0.569344
18.634567,0.609875
18.641235,0.666142
18.647902,0.743389
18.654570,0.850677
18.661238,0.999928
18.667906,1.206875
18.674572,1.495361
18.681240,1.895905
18.687906,2.452850
18.694574,3.226280
18.701244,4.300117
18.707911,5.787373
18.714579,7.836342
18.721245,10.643005
18.727913,14.464855
18.734581,19.632816
18.741249,26.560783
18.747915,35.762310
18.754583,47.865868
18.761250,63.624382
18.767920,83.915237
18.774586,109.729294
18.781254,142.163269
18.787920,182.399277
18.794588,231.660370
18.801256,291.134827
18.807924,361.893646
18.814590,444.818481
18.821259,540.511108
18.827927,649.168945
18.834595,770.454407
18.841261,903.396118
18.847929,1046.345703
18.854595,1196.932373
18.861263,1352.067017
18.867933,1507.998901
18.874599,1660.479980
18.881268,1805.040894
18.887934,1937.230591
18.894602,2052.866943
18.901270,2148.328369
18.907938,2220.658203
18.914604,2267.711670
18.921272,2288.091553
18.927938,2281.163574
18.934608,2247.097900
18.941275,2186.746094
18.947943,2101.816650
18.954609,1994.835327
18.961277,1869.179688
18.967945,1728.921875
18.974613,1578.525024
18.981279,1422.642212
18.987947,1265.788086
18.994614,1112.086304
19.001284,965.022095
19.007950,827.307678
19.014618,700.885315
19.021286,586.978455
19.027952,486.135956
19.034620,398.317810
19.041288,323.006165
19.047956,259.354584
19.054623,206.308838
19.061291,162.690643
19.067959,127.269272
19.074627,98.837372
19.081293,76.266769
19.087961,58.537006
19.094627,44.746876
19.101297,34.115791
19.107964,25.985718
19.114632,19.812584
19.121298,15.156269
19.127966,11.664391
19.134634,9.056568
19.141302,7.113457
19.147968,5.667686
19.154636,4.592896
19.161303,3.793240
19.167973,3.195763
19.174639,2.747059
19.181307,2.407074
19.187975,2.146244
19.194641,1.944065
19.201309,1.785278
19.207977,1.659393
19.214645,1.558304
19.221312,1.475334
19.227980,1.406670
19.234648,1.348495
19.241316,1.298904
19.247982,1.253605
19.254650,1.211643
19.261316,1.173496
19.267984,1.139641
19.274652,1.110077
19.281321,1.084328
19.287987,1.060963
19.294655,1.040459
19.301323,1.022816
19.307991,1.006126
19.314657,0.989914
19.321325,0.974178
19.327991,0.958443
19.334661,0.944138
19.341330,0.932693
19.347996,0.922203
19.354664,0.912666
19.361330,0.905037
19.367998,0.899792
19.374666,0.895500
19.381334,0.891209
19.388000,0.886440
19.394669,0.882149
19.401337,0.878811
19.408005,0.876427
19.414671,0.875473
19.421339,0.875473
19.428005,0.876904
19.434673,0.879765
19.441341,0.881195
19.448009,0.880718
19.454676,0.878334
19.461344,0.875950
19.468012,0.874519
19.474680,0.874519
19.481346,0.876904
19.488014,0.880718
19.494682,0.886917
19.501348,0.892639
19.508018,0.898838
19.514685,0.903606
19.521353,0.908852
19.528019,0.915527
19.534687,0.923157
19.541355,0.932217
19.548023,0.942707
19.554689,0.954151
19.561357,0.966072
19.568026,0.977993
19.574694,0.990391
19.581360,1.002312
19.588028,1.014233
19.594694,1.026630
19.601362,1.039982
19.608030,1.053333
19.614698,1.068115
19.621365,1.083851
19.628033,1.101017
19.634701,1.118660
19.641369,1.138210
19.648035,1.158714
19.654703,1.178741
19.661371,1.197815
19.668037,1.216888
19.674707,1.237392
19.681374,1.256943
19.688042,1.277447
19.694708,1.299858
19.701376,1.324177
19.708044,1.348972
19.714712,1.372337
19.721378,1.394749
19.728046,1.415730
19.734713,1.435757
19.741383,1.454830
19.748049,1.474380
19.754717,1.493931
19.761383,1.514435
19.768051,1.534939
19.774719,1.554489
19.781387,1.572609
19.788054,1.587391
19.794722,1.600742
19.801390,1.614094
19.808058,1.626968
19.814726,1.639366
19.821392,1.651287
19.828060,1.664162
19.834726,1.677036
19.841396,1.687527
19.848063,1.696110
19.854731,1.704693
19.861397,1.712799
19.868065,1.719952
19.874733,1.726627
19.881401,1.733303
19.888067,1.740456
19.894735,1.747608
19.901402,1.755238
19.908072,1.763344
19.914738,1.770020
19.921406,1.776218
19.928072,1.782417
19.934740,1.789570
19.941408,1.796246
19.948076,1.804352
19.954742,1.815319
19.961411,1.829624
19.968077,1.847267
19.974747,1.867294
19.981415,1.890659
19.988081,1.919746
19.994749,1.954079
20.001415,1.995087
20.008083,2.042294
20.014751,2.097130
20.021420,2.159595
20.028086,2.228737
20.034754,2.302170
20.041422,2.378464
20.048090,2.457142
20.054756,2.535820
20.061424,2.613068
20.068090,2.686501
20.074760,2.755165
20.081427,2.816200
20.088095,2.866745
20.094761,2.903461
20.101429,2.925396
20.108097,2.932549
20.114765,2.923012
20.121431,2.897263
20.128099,2.857208
20.134768,2.806187
20.141436,2.746582
20.148104,2.678394
20.154770,2.604008
20.161438,2.525806
20.168104,2.447128
20.174772,2.368450
20.181440,2.291679
20.188108,2.219200
20.194775,2.152443
20.201443,2.092361
20.208111,2.039433
20.214779,1.993179
20.221445,1.953125
20.228113,1.919270
20.234779,1.890659
20.241447,1.866817
20.248116,1.848221
20.254784,1.833439
20.261450,1.821995
20.268118,1.813889
20.274786,1.808643
20.281454,1.806259
20.288120,1.804352
20.294788,1.801968
20.301456,1.800537
20.308125,1.799583
20.314793,1.800060
20.321459,1.802444
20.328127,1.805305
20.334793,1.808643
20.341461,1.812458
20.348129,1.815796
20.354797,1.819134
20.361464,1.821518
20.368132,1.824379
20.374800,1.827717
20.381468,1.831055
20.388134,1.834393
20.394802,1.837730
20.401468,1.840591
20.408136,1.843452
20.414804,1.845837
20.421473,1.848221
20.428139,1.850128
20.434807,1.852989
20.441475,1.855850
20.448143,1.858234
20.454811,1.860619
20.461477,1.864910
20.468145,1.869678
20.474812,1.873970
20.481482,1.877785
20.488148,1.883507
20.494816,1.889706
20.501482,1.895905
20.508150,1.901150
20.514818,1.907349
20.521486,1.914501
20.528152,1.921654
20.534821,1.929283
20.541489,1.937866
20.548157,1.946926
20.554823,1.955509
20.561491,1.963615
20.568157,1.971245
20.574825,1.979351
20.581493,1.986980
20.588161,1.993179
20.594828,1.999855
20.601496,2.006054
20.608164,2.010345
20.614832,2.011299
20.621500,2.010822
20.628166,2.011299
20.634834,2.013206
20.641500,2.015591
20.648170,2.017021
20.654837,2.019405
20.661505,2.022266
20.668171,2.024651
20.674839,2.025127
20.681507,2.026558
20.688175,2.028942
20.694841,2.032757
20.701509,2.036572
20.708176,2.040863
20.714846,2.044678
20.721512,2.047539
20.728180,2.048969
20.734846,2.049446
20.741514,2.048492
20.748182,2.048016
20.754850,2.047539
20.761517,2.047062
20.768185,2.046585
20.774853,2.044678
20.781521,2.041817
20.788189,2.037525
20.794855,2.031803
20.801523,2.025127
20.808189,2.018452
20.814859,2.012730
20.821526,2.007961
20.828194,2.005577
20.834860,2.006531
20.841528,2.010345
20.848196,2.017021
20.854864,2.024651
20.861530,2.032757
20.868198,2.041340
20.874865,2.048969
20.881535,2.056599
20.888201,2.065182
20.894869,2.075195
20.901535,2.086639
20.908203,2.099037
20.914871,2.110958
20.921539,2.122402
20.928205,2.133369
20.934874,2.143383
20.941542,2.153397
20.948210,2.162457
20.954878,2.170563
20.961544,2.177238
20.968212,2.182961
20.974878,2.187729
20.981546,2.192020
20.988214,2.195835
20.994883,2.200127
21.001549,2.204418
21.008217,2.209663
21.014885,2.215385
21.021553,2.220154
21.028219,2.224445
21.034887,2.226830
21.041553,2.228737
21.048223,2.230644
21.054890,2.231598
21.061558,2.231121
21.068224,2.230644
21.074892,2.231121
21.081560,2.232552
21.088228,2.234936
21.094896,2.237320
21.101562,2.239227
21.108231,2.241135
21.114899,2.243519
21.121567,2.246380
21.128233,2.247810
21.134901,2.249241
21.141567,2.251625
21.148235,2.254963
21.154903,2.258301
21.161572,2.260208
21.168238,2.261639
21.174906,2.262115
21.181574,2.261639
21.188242,2.261639
21.194908,2.261639
21.201576,2.261639
21.208242,2.262115
21.214911,2.262592
21.221579,2.264023
21.228247,2.264977
21.234913,2.266407
21.241581,2.266884
21.248249,2.268791
21.254917,2.270699
21.261585,2.272129
21.268251,2.273560
21.274920,2.274990
21.281588,2.276897
21.288256,2.278328
21.294922,2.279758
21.301590,2.280712
21.308256,2.281189
21.314924,2.281189
21.321592,2.281189
21.328260,2.282143
21.334927,2.284050
21.341595,2.286434
21.348263,2.289295
21.354931,2.291203
21.361597,2.293110
21.368265,2.294540
21.374931,2.294540
21.381599,2.294064
21.388268,2.292633
21.394936,2.292156
21.401602,2.291679
21.408270,2.291203
21.414938,2.292156
21.421606,2.294064
21.428274,2.296448
21.434940,2.295971
21.441608,2.294064
21.448275,2.292633
21.454945,2.292156
21.461611,2.291679
21.468279,2.292156
21.474945,2.293587
21.481613,2.295494
21.488281,2.295971
21.494949,2.295017
21.501616,2.293110
21.508284,2.290249
21.514952,2.287865
21.521620,2.287388
21.528286,2.287865
21.534954,2.289295
21.541620,2.290249
21.548288,2.291679
21.554956,2.292633
21.561625,2.291679
21.568291,2.289772
21.574959,2.286434
21.581627,2.283096
21.588295,2.281189
21.594963,2.280235
21.601629,2.280235
21.608297,2.279282
21.614964,2.278328
21.621634,2.275944
21.628300,2.273083
21.634968,2.268791
21.641634,2.264023
21.648302,2.259731
21.654970,2.254963
21.661638,2.251148
21.668304,2.247334
21.674973,2.243519
21.681639,2.239704
21.688309,2.235889
21.694975,2.233028
21.701643,2.230167
21.708309,2.226353
21.714977,2.220154
21.721645,2.214432
21.728313,2.208233
21.734982,2.202511
21.741648,2.196789
21.748316,2.192020
21.754984,2.189636
21.761652,2.186298
21.768318,2.181530
21.774986,2.174854
21.781652,2.167702
21.788322,2.160549
21.794989,2.153397
21.801657,2.147675
21.808323,2.143383
21.814991,2.140522
21.821659,2.138138
21.828327,2.134323
21.834993,2.128601
21.841661,2.120495
21.848328,2.110958
21.854998,2.101421
21.861664,2.091408
21.868332,2.081871
21.874998,2.073288
21.881666,2.067089
21.888334,2.062321
21.895002,2.058506
21.901670,2.054691
21.908337,2.051830
21.915005,2.049923
21.921673,2.049446
21.928341,2.048492
21.935007,2.047062
21.941675,2.045631
21.948341,2.044201
21.955009,2.042770
21.961678,2.040863
21.968346,2.038479
21.975012,2.035618
21.981680,2.033234
21.988348,2.031326
21.995016,2.029896
22.001682,2.028942
22.008350,2.027512
22.015017,2.026081
22.021687,2.025127
22.028353,2.025127
22.035021,2.024651
22.041687,2.023697
22.048355,2.022266
22.055023,2.021313
22.061691,2.019882
22.068359,2.016544
22.075026,2.012253
22.081694,2.006531
22.088362,2.000332
22.095030,1.993656
22.101696,1.986980
22.108364,1.981258
22.115030,1.977444
22.121698,1.975060
22.128366,1.974583
22.135035,1.974583
22.141701,1.972675
22.148369,1.970291
22.155037,1.966953
22.161705,1.963139
22.168371,1.959801
22.175039,1.957417
22.181705,1.957417
22.188374,1.957417
22.195042,1.955509
22.201710,1.953125
22.208376,1.950741
22.215044,1.947403
22.221712,1.943111
22.228380,1.939774
22.235048,1.937866
22.241714,1.936436
22.248383,1.933098
22.255051,1.929283
22.261719,1.925945
22.268385,1.922607
22.275053,1.919270
22.281719,1.917362
22.288387,1.915932
22.295055,1.915455
22.301723,1.914501
22.308390,1.911640
22.315058,1.907825
22.321726,1.903534
22.328394,1.898766
22.335060,1.895428
22.341728,1.893044
22.348394,1.891613
22.355062,1.890659
22.361731,1.888752
22.368399,1.886845
22.375067,1.883507
22.381733,1.879692
22.388401,1.875877
22.395069,1.872063
22.401737,1.868725
22.408403,1.865864
22.415071,1.863956
22.421738,1.863003
22.428408,1.860619
22.435074,1.857758
22.441742,1.855373
22.448408,1.853466
22.455076,1.850605
22.461744,1.847267
22.468412,1.845360
22.475079,1.844883
22.481747,1.844406
22.488415,1.843929
22.495083,1.842976
22.501749,1.842499
22.508417,1.841068
22.515083,1.838684
22.521751,1.835346
22.528419,1.832485
22.535088,1.830101
22.541756,1.828671
22.548422,1.827717
22.555090,1.827717
22.561758,1.828194
22.568426,1.828671
22.575092,1.828194
22.581760,1.827240
22.588427,1.825333
22.595097,1.824379
22.601763,1.823425
22.608431,1.821995
22.615097,1.818657
22.621765,1.815796
22.628433,1.812935
22.635101,1.809597
22.641768,1.805782
22.648436,1.803398
22.655102,1.802921
22.661772,1.803398
22.668438,1.803875
22.675106,1.804352
22.681772,1.804829
22.688440,1.804352
22.695108,1.803398
22.701777,1.802921
22.708445,1.801968
22.715111,1.799583
22.721779,1.797199
22.728447,1.795292
22.735115,1.793861
22.741781,1.791954
22.748449,1.789570
22.755116,1.789570
22.761786,1.791477
22.768452,1.793385
22.775120,1.792908
22.781786,1.791000
22.788454,1.788616
22.795122,1.785278
22.801790,1.781464
22.808456,1.778603
22.815125,1.777649
22.821791,1.778126
22.828461,1.778603
22.835127,1.779079
22.841795,1.780510
22.848461,1.782417
22.855129,1.783848
22.861797,1.785755
22.868465,1.789570
22.875134,1.794338
22.881800,1.797676
22.888468,1.801491
22.895136,1.805782
22.901804,1.810074
22.908470,1.813889
22.915138,1.816273
22.921804,1.818657
22.928473,1.820564
22.935141,1.821518
22.941809,1.821518
22.948475,1.821518
22.955143,1.820564
22.961811,1.817703
22.968479,1.812935
22.975145,1.807213
22.981813,1.801491
22.988480,1.795769
22.995150,1.790524
23.001816,1.785278
23.008484,1.780510
23.015152,1.775265
23.021818,1.769066
23.028486,1.762390
23.035154,1.755238
23.041822,1.749516
23.048489,1.744270
23.055157,1.739979
23.061825,1.737595
23.068493,1.735687
23.075159,1.733780
23.081827,1.732349
23.088493,1.730919
23.095161,1.729965
23.101830,1.729012
23.108498,1.728058
23.115164,1.726627
23.121832,1.726627
23.128500,1.727581
23.135168,1.728058
23.141834,1.727581
23.148502,1.726151
23.155169,1.725197
23.161837,1.723289
23.168507,1.720905
23.175173,1.718521
23.181841,1.716614
23.188507,1.715183
23.195175,1.713276
23.201843,1.711845
23.208511,1.709938
23.215178,1.707554
23.221846,1.705647
23.228514,1.704216
23.235182,1.702309
23.241848,1.700401
23.248516,1.699448
23.255182,1.698971
23.261850,1.698017
23.268518,1.697063
23.275187,1.696587
23.281853,1.695633
23.288521,1.692772
23.295189,1.689911
23.301857,1.688004
23.308523,1.687050
23.315191,1.683712
23.321857,1.679897
23.328526,1.676083
23.335196,1.672745
23.341862,1.668930
23.348530,1.665115
23.355196,1.663208
23.361864,1.662731
23.368532,1.663208
23.375200,1.663685
23.381866,1.665115
23.388535,1.665592
23.395201,1.664639
23.401871,1.662731
23.408537,1.659393
23.415205,1.656055
23.421871,1.652718
23.428539,1.649857
23.435207,1.647949
23.441875,1.646519
23.448542,1.645565
23.455210,1.644135
23.461878,1.641750
23.468546,1.638412
23.475212,1.635075
23.481880,1.633167
23.488548,1.630783
23.495214,1.628399
23.501884,1.626968
23.508551,1.626015
23.515219,1.625061
23.521885,1.623631
23.528553,1.622677
23.535221,1.623154
23.541889,1.623154
23.548555,1.623631
23.555223,1.623154
23.561890,1.622677
23.568560,1.621723
23.575226,1.620293
23.581894,1.617908
23.588560,1.616001
23.595228,1.614571
23.601896,1.613140
23.608564,1.611710
23.615231,1.610756
23.621899,1.609802
23.628565,1.607895
23.635235,1.605034
23.641901,1.601696
23.648569,1.597881
23.655237,1.593113
23.661903,1.588345
23.668571,1.584053
23.675240,1.580238
23.681908,1.576900
23.688574,1.574039
23.695242,1.572132
23.701910,1.569748
23.708578,1.568317
23.715244,1.567364
23.721912,1.567364
23.728579,1.567364
23.735249,1.567364
23.741915,1.567364
23.748583,1.566887
23.755249,1.566410
23.761917,1.564980
23.768585,1.564026
23.775253,1.562595
23.781919,1.561642
23.788588,1.560211
23.795254,1.557827
23.801924,1.555443
23.808592,1.553535
23.815258,1.552582
23.821926,1.551628
23.828592,1.550674
23.835260,1.550674
23.841928,1.551628
23.848597,1.552582
23.855263,1.553535
23.861931,1.553535
23.868599,1.554012
23.875267,1.554489
23.881933,1.554489
23.888601,1.553059
23.895267,1.549721
23.901936,1.546383
23.908604,1.542568
23.915272,1.538754
23.921938,1.534939
23.928606,1.532555
23.935274,1.532555
23.941942,1.533031
23.948608,1.532078
23.955276,1.529694
23.961943,1.526356
23.968613,1.523018
23.975281,1.520157
23.981947,1.518250
23.988615,1.517296
23.995281,1.517773
24.001949,1.518726
24.008617,1.519203
24.015285,1.517773
24.021952,1.515865
24.028620,1.514435
24.035288,1.513958
24.041956,1.513481
24.048622,1.513481
24.055290,1.513958
24.061956,1.514435
24.068624,1.513958
24.075293,1.513958
24.081961,1.513004
24.088627,1.511574
24.095295,1.510143
24.101963,1.508713
24.108631,1.507759
24.115297,1.505375
24.121965,1.503468
24.128633,1.502514
24.135300,1.502037
24.141970,1.500607
24.148636,1.499176
24.155304,1.497746
24.161970,1.495361
24.168638,1.493454
24.175306,1.492500
24.181974,1.491070
24.188641,1.490116
24.195309,1.489162
24.201977,1.489639
24.208645,1.489639
24.215311,1.489639
24.221979,1.489162
24.228645,1.487732
24.235313,1.484394
24.241982,1.479149
24.248650,1.473427
24.255316,1.468182
24.261984,1.464844
24.268652,1.463890
24.275320,1.464844
24.281986,1.466274
24.288654,1.467228
24.295322,1.467228
24.301989,1.466751
24.308659,1.464844
24.315325,1.462460
24.321993,1.461029
24.328659,1.460075
24.335327,1.458645
24.341995,1.457214
24.348663,1.455784
24.355330,1.454830
24.361998,1.453400
24.368664,1.450062
24.375334,1.447201
24.382000,1.444340
24.388668,1.442432
24.395334,1.441479
24.402002,1.441002
24.408670,1.442432
24.415339,1.444340
24.422005,1.444817
24.428673,1.441956
24.435341,1.436710
24.442009,1.430988
24.448677,1.424789
24.455343,1.420975
24.462011,1.419067
24.468678,1.418114
24.475348,1.416683
24.482014,1.416206
24.488682,1.415730
24.495348,1.414299
24.502016,1.413345
24.508684,1.413345
24.515352,1.414299
24.522018,1.414776
24.528687,1.413822
24.535353,1.410961
24.542023,1.406670
24.548689,1.402855
24.555357,1.400471
24.562023,1.399517
24.568691,1.398563
24.575359,1.398087
24.582027,1.398563
24.588694,1.399040
24.595362,1.398087
24.602028,1.396656
24.608698,1.395226
24.615366,1.394749
24.622032,1.394272
24.628700,1.393318
24.635366,1.391411
24.642035,1.389980
24.648703,1.388550
24.655371,1.387119
24.662037,1.386166
24.668705,1.385689
24.675373,1.385689
24.682041,1.385689
24.688707,1.385212
24.695375,1.384258
24.702042,1.382351
24.708712,1.380920
24.715378,1.379490
24.722046,1.379490
24.728712,1.379013
24.735380,1.378059
24.742048,1.376152
24.748716,1.374245
24.755383,1.372814
24.762051,1.370907
24.768719,1.369476
24.775387,1.368999
24.782055,1.369953
24.788721,1.370430
24.795389,1.369476
24.802055,1.368046
24.808723,1.367092
24.815392,1.365185
24.822060,1.362324
24.828726,1.360416
24.835394,1.359940
24.842062,1.358986
24.848730,1.357079
24.855396,1.354694
24.862064,1.353264
24.868731,1.351357
24.875399,1.348972
24.882067,1.346588
24.888735,1.345158
24.895401,1.344681
24.902069,1.343727
24.908737,1.343250
24.915405,1.343250
24.922071,1.344204
24.928740,1.344204
24.935408,1.343727
24.942076,1.343727
24.948744,1.342297
24.955410,1.340389
24.962078,1.338482
24.968744,1.336575
24.975412,1.334667
24.982080,1.332283
24.988749,1.330853
24.995415,1.330853
25.002083,1.331806
25.008751,1.333714
25.015419,1.334667
25.022085,1.335621
25.028751,1.335621
25.035421,1.335144
25.042088,1.334667
25.048756,1.335144
25.055422,1.336098
25.062092,1.337528
25.068758,1.337528
25.075426,1.337528
25.082092,1.336575
25.088762,1.334667
25.095428,1.333237
25.102095,1.332283
25.108765,1.332283
25.115433,1.332760
25.122099,1.331806
25.128765,1.329899
25.135435,1.327515
25.142101,1.325130
25.148769,1.322746
25.155436,1.321316
25.162106,1.320839
25.168772,1.320839
25.175440,1.320362
25.182106,1.320362
25.188776,1.319885
25.195442,1.319408
25.202108,1.318932
25.208776,1.318932
25.215446,1.318455
25.222113,1.317501
25.228779,1.316547
25.235445,1.314640
25.242115,1.312256
25.248783,1.309395
25.255449,1.306534
25.262119,1.304150
25.268785,1.301765
25.275452,1.299858
25.282120,1.298904
25.288790,1.299381
25.295456,1.300335
25.302122,1.300812
25.308790,1.300335
25.315458,1.299858
25.322126,1.298904
25.328793,1.297474
25.335459,1.295090
25.342129,1.293659
25.348797,1.294136
25.355463,1.295567
25.362129,1.297474
25.368799,1.298428
25.375465,1.299381
25.382133,1.299858
25.388800,1.298428
25.395470,1.296043
25.402136,1.293182
25.408804,1.291275
25.415472,1.290321
25.422140,1.290321
25.428806,1.291275
25.435472,1.292229
25.442142,1.293182
25.448811,1.293182
25.455477,1.292229
25.462143,1.290798
25.468813,1.289368
25.475479,1.287460
25.482147,1.286030
25.488813,1.285076
25.495483,1.284599
25.502150,1.284599
25.508816,1.284599
25.515484,1.285553
25.522154,1.286507
25.528820,1.288891
25.535486,1.291275
25.542154,1.292706
25.548822,1.293659
25.555490,1.293182
25.562157,1.292706
25.568827,1.292229
25.575493,1.291752
25.582161,1.291752
25.588827,1.291752
25.595497,1.291752
25.602163,1.290798
25.608829,1.289368
25.615498,1.288414
25.622168,1.287937
25.628834,1.287460
25.635500,1.286507
25.642168,1.286983
25.648836,1.288414
25.655504,1.290321
25.662170,1.292229
25.668837,1.293659
25.675507,1.295090
25.682175,1.295090
25.688841,1.294136
25.695507,1.292229
25.702177,1.290798
25.708843,1.289368
25.715511,1.288414
25.722178,1.288891
25.728848,1.288414
25.735514,1.286983
25.742180,1.285076
25.748850,1.284122
25.755518,1.282215
25.762184,1.279831
25.768850,1.277924
25.775520,1.277447
25.782187,1.276970
25.788855,1.276016
25.795521,1.275539
25.802191,1.275063
25.808857,1.274109
25.815525,1.273155
25.822191,1.271725
25.828861,1.270294
25.835527,1.269817
25.842194,1.270771
25.848862,1.272202
25.855532,1.274109
25.862198,1.275539
25.868864,1.275063
25.875532,1.273155
25.882200,1.270294
25.888868,1.268387
25.895535,1.266003
25.902205,1.264095
25.908871,1.262665
25.915539,1.262665
25.922205,1.264095
25.928875,1.265049
25.935541,1.266479
25.942207,1.267433
25.948875,1.268864
25.955545,1.268387
25.962212,1.265049
25.968878,1.261234
25.975544,1.257896
25.982214,1.256466
25.988882,1.256466
25.995548,1.256943
26.002214,1.257896
26.008884,1.258373
26.015551,1.258373
26.022219,1.256943
26.028885,1.254559
26.035555,1.253605
26.042221,1.253605
26.048889,1.253605
26.055557,1.252651
26.062225,1.250267
26.068892,1.248360
26.075558,1.245975
26.082228,1.242638
26.088896,1.239777
26.095562,1.238346
26.102228,1.240730
26.108898,1.243591
26.115564,1.245975
26.122232,1.247883
26.128899,1.249790
26.135569,1.252174
26.142235,1.253605
26.148903,1.253605
26.155569,1.253605
26.162239,1.253128
26.168905,1.252174
26.175571,1.251221
26.182240,1.250744
26.188910,1.251221
26.195576,1.254082
26.202242,1.257896
26.208912,1.261711
26.215578,1.264095
26.222246,1.265049
26.228912,1.265526
26.235582,1.265526
26.242249,1.265049
26.248915,1.264572
26.255583,1.264572
26.262253,1.264572
26.268919,1.264095
26.275585,1.262665
26.282253,1.260281
26.288921,1.257896
26.295589,1.255512
26.302256,1.253128
26.308922,1.250267
26.315592,1.248360
26.322260,1.245975
26.328926,1.244068
26.335592,1.241684
26.342262,1.239300
26.348928,1.236916
26.355597,1.234531
26.362263,1.232624
26.368933,1.230240
26.375599,1.228333
26.382267,1.226902
26.388935,1.226425
26.395603,1.226425
26.402269,1.224995
26.408936,1.223087
26.415606,1.221180
26.422274,1.219273
26.428940,1.216412
26.435606,1.214027
26.442276,1.213551
26.448942,1.214027
26.455610,1.214027
26.462276,1.213551
26.468946,1.212120
26.475613,1.211643
26.482279,1.212120
26.488947,1.212597
26.495617,1.212120
26.502283,1.212120
26.508949,1.212597
26.515617,1.212120
26.522285,1.210213
26.528954,1.208782
26.535620,1.208305
26.542290,1.208305
26.548956,1.208305
26.555624,1.208782
26.562290,1.208305
26.568960,1.206875
26.575626,1.204967
26.582293,1.203060
26.588961,1.201153
26.595631,1.198769
26.602297,1.196861
26.608963,1.195908
26.615631,1.197338
26.622299,1.199722
26.628967,1.201153
26.635633,1.202583
26.642300,1.203537
26.648970,1.204014
26.655638,1.203060
26.662304,1.201630
26.668970,1.200199
26.675640,1.200676
26.682306,1.201153
26.688974,1.199722
26.695644,1.197815
26.702311,1.195431
26.708977,1.192570
26.715643,1.188755
26.722313,1.184940
26.728981,1.183510
26.735647,1.183987
26.742313,1.184464
26.748983,1.183987
26.755650,1.183987
26.762318,1.184940
26.768984,1.186371
26.775654,1.186371
26.782320,1.185894
26.788988,1.185417
26.795654,1.185417
26.802324,1.183987
26.808990,1.181126
26.815657,1.177788
26.822325,1.175404
26.828995,1.173496
26.835661,1.173019
26.842327,1.173019
26.848997,1.173019
26.855663,1.173019
26.862331,1.173019
26.868998,1.173019
26.875668,1.171112
26.882334,1.169682
26.889002,1.168251
26.895668,1.167774
26.902338,1.167297
26.909004,1.167297
26.915670,1.167297
26.922338,1.166344
26.929008,1.164436
26.935675,1.162529
26.942341,1.161098
26.949007,1.160622
26.955677,1.160622
26.962345,1.161575
26.969011,1.161575
26.975677,1.160622
26.982347,1.159191
26.989014,1.157761
26.995682,1.156330
27.002352,1.154900
27.009018,1.153469
27.015684,1.152992
27.022352,1.152992
27.029020,1.152039
27.035688,1.150131
27.042355,1.148701
27.049021,1.148701
27.055691,1.149178
27.062359,1.150608
27.069025,1.152039
27.075691,1.153946
27.082361,1.155376
27.089027,1.156330
27.095695,1.154900
27.102362,1.152039
27.109032,1.148224
27.115698,1.144886
27.122366,1.141548
27.129032,1.139164
27.135702,1.139164
27.142368,1.141071
27.149035,1.143456
27.155703,1.145363
27.162373,1.146793
27.169039,1.147747
27.175705,1.147270
27.182375,1.145840
27.189041,1.144886
27.195709,1.145363
27.202375,1.146317
27.209045,1.146317
27.215712,1.147270
27.222378,1.147270
27.229046,1.146317
27.235716,1.144886
27.242382,1.143456
27.249048,1.141548
27.255716,1.138210
27.262384,1.135349
27.269053,1.133919
27.275719,1.133442
27.282385,1.132488
27.289055,1.132965
27.295723,1.134396
27.302389,1.135826
27.309055,1.135349
27.315725,1.133442
27.322392,1.131535
27.329060,1.130104
27.335730,1.129150
27.342396,1.128674
27.349062,1.128197
27.355730,1.129150
27.362398,1.129627
27.369066,1.130581
27.375732,1.131058
27.382399,1.132011
27.389069,1.132488
27.395737,1.132011
27.402403,1.130581
27.409069,1.130104
27.415739,1.128674
27.422405,1.127243
27.429073,1.125813
27.435740,1.125813
27.442410,1.126766
27.449076,1.127720
27.455742,1.127243
27.462410,1.126766
27.469080,1.125336
27.475746,1.122475
27.482412,1.117706
27.489082,1.113415
27.495749,1.110077
27.502417,1.108170
27.509083,1.108646
27.515753,1.110554
27.522419,1.112938
27.529087,1.114368
27.535753,1.115322
27.542423,1.117229
27.549089,1.117706
27.555756,1.117229
27.562424,1.115799
27.569094,1.116276
27.575760,1.116753
27.582426,1.115322
27.589094,1.113892
27.595762,1.113415
27.602430,1.112938
27.609097,1.112938
27.615763,1.112461
27.622433,1.112461
27.629101,1.111984
27.635767,1.111507
27.642437,1.111507
27.649103,1.111984
27.655769,1.112461
27.662437,1.112938
27.669107,1.113892
27.675774,1.114368
27.682440,1.114368
27.689106,1.114368
27.695776,1.113892
27.702444,1.112461
27.709110,1.111984
27.715776,1.111984
27.722446,1.111507
27.729113,1.111031
27.735781,1.111507
27.742447,1.112938
27.749117,1.113892
27.755783,1.115322
27.762451,1.116276
27.769117,1.116276
27.775787,1.114845
27.782454,1.112461
27.789120,1.111984
27.795788,1.112938
27.802458,1.114368
27.809124,1.116276
27.815790,1.118183
27.822460,1.121521
27.829126,1.123428
27.835794,1.123428
27.842461,1.123428
27.849131,1.124859
27.855797,1.126766
27.862465,1.128197
27.869131,1.128674
27.875801,1.128674
27.882467,1.129150
27.889133,1.128674
